"participant_id","musical_exp","chord_spec","group","timbre","intervals","rating"
121,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[2,2]",6
128,5,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[8,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[8,2]",5
118,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[9,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[9,2]",6
127,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,7],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[4,7]",6
127,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,1],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[7,1]",4
125,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,1],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[2,1]",2
156,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,6],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[3,6]",6
118,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,1],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[7,1]",6
121,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,5],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[3,5]",6
121,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,6],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[1,6]",6
124,10,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[9,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[9,2]",4
130,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[9,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[9,2]",7
124,10,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,7],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[3,7]",6
121,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,1],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[7,1]",6
128,5,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,1],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[7,1]",5
121,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[3,1]",6
124,10,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[10,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[10,1]",1
118,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,1],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[1,1]",6
118,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,5],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[3,5]",6
118,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,6],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[3,6]",6
125,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,4],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[4,4]",5
124,10,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[7,2]",5
121,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[3,2]",6
158,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[5,3],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[5,3]",4
125,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,7],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[2,7]",5
121,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,1],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[2,1]",6
128,5,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,4],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[6,4]",6
121,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[5,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[5,2]",6
130,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[2,1]",3
125,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,8],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[2,8]",6
125,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[4,2]",3
130,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[5,3],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[5,3]",6
125,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,1],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[1,1]",1
130,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,4],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[4,4]",7
130,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,3],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[2,3]",7
130,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[3,2]",7
118,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[8,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[8,2]",6
125,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,7],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[1,7]",5
125,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[1,1]",3
160,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,5],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[2,5]",2
127,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,6],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[3,6]",5
130,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[1,2]",5
127,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,6],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[4,6]",6
121,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[4,2]",6
121,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[8,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[8,2]",6
121,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,3],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[6,3]",6
121,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[5,5],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[5,5]",6
131,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[5,3],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[5,3]",2
118,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,5],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[3,5]",6
128,5,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,3],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[6,3]",5
121,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,6],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[3,6]",6
131,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,6],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[4,6]",2
124,10,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[6,1]",2
130,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,8],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[2,8]",6
130,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,6],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[4,6]",6
118,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,5],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[2,5]",6
118,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[8,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[8,2]",6
156,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,8],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[2,8]",2
130,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,4],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[2,4]",7
121,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,5],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[2,5]",6
130,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,3],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[7,3]",6
129,5,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,5],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[2,5]",6
